FRAME_STOCK,SPEED,TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Lead frame,Unit/strip,Strip/lot
FR0056,3.0,593.42,TQC400E400B020A,4X4,QFN,Cu,700.0,40.0
FR0057,5.0,202.5,NQ-300E300A020A,3X3,QFN,Cu,1170.0,30.0
FR0057,5.0,202.5,NQ-300S300A020A,3X3,QFN,Cu,1170.0,30.0
FR0057,5.0,202.5,NQ-300S300A020K,3X3,QFN,Cu,1170.0,30.0
FR0057,5.0,202.5,NQC300E300A020A,3X3,QFN,Cu,1170.0,30.0
FR0057,5.0,202.5,NQC300E300A020K,3X3,QFN,Cu,1170.0,30.0
FR0057,5.0,202.5,TQ-300E300A020A,3X3,QFN,Cu,1170.0,30.0
FR0057,5.0,202.5,TQ-300E300A020K,3X3,QFN,Cu,1170.0,30.0
FR0060,5.0,198.91,NQ-500E500B028A,5X5,QFN,Cu,440.0,40.0
FR0060,5.0,198.91,NQ-500E500B028K,5X5,QFN,Cu,440.0,40.0
FR0060,5.0,198.91,NQ-500S500B028A,5X5,QFN,Cu,440.0,40.0
FR0060,5.0,198.91,NQC500E500B028A,5X5,QFN,Cu,440.0,40.0
FR0060,5.0,198.91,TQ-500E5001028A,5X5,SLP,Cu,440.0,40.0
FR0060,5.0,198.91,TQ-500E5001028E,5X5,SLP,Cu,440.0,40.0
FR0060,5.0,198.91,TQ-500E500B028A,5X5,QFN,Cu,440.0,40.0
FR0060,5.0,198.91,TQC500E5001028A,5X5,SLP,Cu,440.0,40.0
FR0060,5.0,198.91,TQC500E500B028A,5X5,QFN,Cu,440.0,40.0
FR0060,5.0,198.91,TQC500E500B028K,5X5,QFN,Cu,440.0,40.0
FR0060,5.0,198.91,TQC500E500X028A,5X5,SFS,,440.0,40.0
FR0066,5.0,222.74,NQ-500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0066,5.0,222.74,NQ-500E500A040K,5X5,QFN,Cu,440.0,40.0
FR0066,5.0,222.74,NQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0066,5.0,222.74,TQ-500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0066,5.0,222.74,TQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0068,3.0,175.78,NQ-700E7001032A,7X7,SLP,Cu,240.0,40.0
FR0068,3.0,175.78,NQ-700E7001032K,7X7,SLP,Cu,240.0,40.0
FR0068,3.0,175.78,NQ-700E700C032A,7X7,QFN,Cu,240.0,40.0
FR0068,3.0,175.78,NQ-700E700X032A,7X7,SFS,,240.0,40.0
FR0068,3.0,175.78,NQ-700E700X032K,7X7,SFS,,240.0,40.0
FR0068,3.0,175.78,NQC700E7001032A,7X7,SLP,Cu,240.0,40.0
FR0068,3.0,175.78,NQC700E7001032K,7X7,SLP,Cu,240.0,40.0
FR0068,3.0,175.78,TQ-700E700C032A,7X7,QFN,Cu,240.0,40.0
FR0068,3.0,175.78,TQ-700E700C032E,7X7,QFN,Cu,240.0,40.0
FR0068,5.0,147.32,NQ-700E7001032A,7X7,SLP,Cu,240.0,40.0
FR0068,5.0,147.32,NQ-700E7001032K,7X7,SLP,Cu,240.0,40.0
FR0068,5.0,147.32,NQ-700E700C032A,7X7,QFN,Cu,240.0,40.0
FR0068,5.0,147.32,NQ-700E700X032A,7X7,SFS,,240.0,40.0
FR0068,5.0,147.32,NQ-700E700X032K,7X7,SFS,,240.0,40.0
FR0068,5.0,147.32,NQC700E7001032A,7X7,SLP,Cu,240.0,40.0
FR0068,5.0,147.32,NQC700E7001032K,7X7,SLP,Cu,240.0,40.0
FR0068,5.0,147.32,TQ-700E700C032A,7X7,QFN,Cu,240.0,40.0
FR0068,5.0,147.32,TQ-700E700C032E,7X7,QFN,Cu,240.0,40.0
FR0090,5.0,283.24,NQ-400E400B020A,4X4,QFN,Cu,700.0,40.0
FR0090,5.0,283.24,NQ-400E400B020K,4X4,QFN,Cu,700.0,40.0
FR0090,5.0,283.24,NQC400E400B020K,4X4,QFN,Cu,700.0,40.0
FR0090,5.0,283.24,TQ-400E400B020A,4X4,QFN,Cu,700.0,40.0
FR0099,2.0,184.46,TQTA00DA00B068P,10X10,QFN,PPF,120.0,20.0
FR0099,2.0,184.46,TQTA00EA00B068A,10X10,QFN,Cu,120.0,20.0
FR0099,2.0,184.46,TQTA00EA00B068B,10X10,QFN,PPF,120.0,40.0
FR0099,2.0,184.46,TQTA00EA00B068P,10X10,QFN,PPF,120.0,40.0
FR0099,3.0,226.14,TQTA00DA00B068P,10X10,QFN,PPF,120.0,20.0
FR0099,3.0,226.14,TQTA00EA00B068A,10X10,QFN,Cu,120.0,20.0
FR0099,3.0,226.14,TQTA00EA00B068B,10X10,QFN,PPF,120.0,40.0
FR0099,3.0,226.14,TQTA00EA00B068P,10X10,QFN,PPF,120.0,40.0
FR0110,5.0,155.64,NQ-800E800B052A,8X8,QFN,Cu,175.0,40.0
FR0110,5.0,155.64,NQ-800E800B052K,8X8,QFN,Cu,175.0,40.0
FR0110,5.0,155.64,NQC800E800B052A,8X8,QFN,Cu,175.0,40.0
FR0123,5.0,185.42,ND-700E400A032A,4X7,QFN,Cu,400.0,40.0
FR0123,5.0,185.42,TD-700E400A032A,4X7,QFN,Cu,400.0,40.0
FR0123,5.0,185.42,TD-700M400A032A,4X7,QFN,Cu,400.0,40.0
FR0123,5.0,185.42,TD-700M400A032K,7X4,QFN,Cu,400.0,40.0
FR0124,5.0,199.57,NQ-600E6001040A,6X6,SLP,Cu,315.0,40.0
FR0124,5.0,199.57,NQ-600E600B040A,6X6,QFN,Cu,315.0,40.0
FR0124,5.0,199.57,NQ-600M600B040A,6X6,QFN,Cu,315.0,40.0
FR0124,5.0,199.57,NQC600E600B040A,6X6,QFN,Cu,315.0,40.0
FR0124,5.0,199.57,TQ-600E600B040A,6X6,QFN,Cu,315.0,40.0
FR0124,5.0,199.57,TQC600E600B040A,6X6,QFN,Cu,315.0,40.0
FR0139,5.0,169.94,MQ-500S500C020A,5X5,QFN,Cu,440.0,40.0
FR0139,5.0,169.94,MQ-500S500C020K,5X5,QFN,Cu,440.0,40.0
FR0139,5.0,169.94,NQ-500E500C020A,5X5,QFN,Cu,440.0,40.0
FR0139,5.0,169.94,TQ-500E500C020A,5X5,QFN,Cu,440.0,40.0
FR0139,5.0,169.94,TQ-500E500C020E,5X5,QFN,Cu,440.0,40.0
FR0147,5.0,173.52,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0147,5.0,173.52,NQ-700M700B048A,7X7,QFN,Cu,240.0,40.0
FR0147,5.0,173.52,NQC700E700B048K,7X7,QFN,Cu,240.0,40.0
FR0147,5.0,173.52,TQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0147,5.0,173.52,TQC700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0153,5.0,157.47,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0153,5.0,157.47,NQ-700S700B048A,7X7,QFN,Cu,240.0,40.0
FR0153,5.0,157.47,NQC700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0153,5.0,157.47,NQC700E700B048K,7X7,QFN,Cu,240.0,40.0
FR0158,5.0,141.81,NQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0158,5.0,141.81,NQ-900E900B064E,9X9,QFN,Cu,120.0,40.0
FR0158,5.0,141.81,NQC900E9001064A,9X9,SLP,Cu,120.0,40.0
FR0158,5.0,141.81,NQC900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0158,5.0,141.81,TQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0158,5.0,141.81,TQ-900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0158,5.0,141.81,TQ-900M900B064A,9X9,QFN,Cu,120.0,40.0
FR0158,5.0,141.81,TQC900M900B064K,9X9,QFN,Cu,120.0,40.0
FR0159,5.0,128.06,NQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0159,5.0,128.06,NQ-900S900B064A,9X9,QFN,Cu,120.0,40.0
FR0159,5.0,128.06,NQC900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0159,5.0,128.06,TQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0160,1.0,270.89,NQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0160,1.0,270.89,NQC900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0160,1.0,270.89,NQC900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0160,5.0,113.64,NQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0160,5.0,113.64,NQC900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0160,5.0,113.64,NQC900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0175,3.0,262.4,TQ-500E500B032A,5X5,QFN,Cu,440.0,40.0
FR0175,3.0,262.4,TQ-500E500B032K,5X5,QFN,Cu,440.0,40.0
FR0210,0.0,185.34,NQ-800E800A068P,8X8,QFN,PPF,175.0,40.0
FR0210,0.0,185.34,NQ-800S800A068P,8X8,QFN,PPF,175.0,40.0
FR0210,0.0,185.34,NQC800E800A068B,6X6,QFN,PPF,175.0,40.0
FR0210,0.0,185.34,NQC800E800A068P,8X8,QFN,PPF,175.0,40.0
FR0210,0.0,185.34,TQ-800E800A068P,8X8,QFN,PPF,175.0,40.0
FR0211,3.0,213.52,MQ-800M800B056P,8X8,QFN,PPF,175.0,40.0
FR0211,3.0,213.52,NQ-800E800B056P,8X8,QFN,PPF,175.0,40.0
FR0211,3.0,213.52,NQ-800M800B056D,8X8,QFN,PPF,175.0,40.0
FR0211,3.0,213.52,NQ-800M800B056P,8X8,QFN,PPF,175.0,40.0
FR0211,3.0,213.52,NQC800E800B056P,8X8,QFN,PPF,175.0,60.0
FR0211,3.0,213.52,TQ-800E800B056P,8X8,QFN,PPF,175.0,40.0
FR0211,3.0,213.52,TQ-800M800B056P,8X8,QFN,PPF,175.0,40.0
FR0221,5.0,175.71,ND-500E600G008A,6X5,QFN,Cu,385.0,40.0
FR0221,5.0,175.71,ND-500E600G008K,6X5,QFN,Cu,385.0,40.0
FR0221,5.0,175.71,TD-500E600G008A,6X5,QFN,Cu,385.0,40.0
FR0221,5.0,175.71,TD-500S600G008A,6X5,QFN,Cu,385.0,40.0
FR0221,5.0,175.71,TD-500S600G008K,6X5,QFN,Cu,385.0,40.0
FR0221,5.0,175.71,TDC500E600G008A,6X5,QFN,Cu,385.0,40.0
FR0225,2.0,365.84,ND-400E400D008A,4X4,QFN,Cu,700.0,40.0
FR0225,2.0,365.84,ND-400E400D008K,4X4,QFN,Cu,700.0,40.0
FR0227,2.0,278.19,NQ-800E800C044A,8X8,QFN,Cu,175.0,40.0
FR0227,2.0,278.19,NQ-800M800C044A,8X8,QFN,Cu,175.0,40.0
FR0227,2.0,278.19,NQC800E800C044A,8X8,QFN,Cu,175.0,40.0
FR0230,2.0,493.07,ND-300E300C008A,3X3,QFN,Cu,1170.0,30.0
FR0230,2.0,493.07,ND-300E300C008K,3X3,QFN,Cu,1170.0,30.0
FR0230,2.0,493.07,NDC300E300C008A,3X3,QFN,Cu,1170.0,30.0
FR0230,5.0,339.5,ND-300E300C008A,3X3,QFN,Cu,1170.0,30.0
FR0230,5.0,339.5,ND-300E300C008K,3X3,QFN,Cu,1170.0,30.0
FR0230,5.0,339.5,NDC300E300C008A,3X3,QFN,Cu,1170.0,30.0
FR0242,3.0,337.07,NQ-300E300B016D,3X3,QFN,PPF,1170.0,30.0
FR0242,3.0,337.07,NQ-300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR0242,3.0,337.07,NQ-300S300B016P,3X3,QFN,PPF,1170.0,30.0
FR0242,3.0,337.07,NQC300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR0242,3.0,337.07,TQ-300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR0249,3.0,294.39,ND-320E250P004P,2.5X3.2,QFN,PPF,1275.0,40.0
FR0249,3.0,294.39,ND-320S250P004D,2.5X3.2,QFN,PPF,1275.0,30.0
FR0249,3.0,294.39,ND-320S250P004P,2.5X3.2,QFN,PPF,1275.0,30.0
FR0250,5.0,160.76,NQ-700E7001056A,7X7,SLP,Cu,240.0,40.0
FR0250,5.0,160.76,NQ-700E700A056A,7X7,QFN,Cu,240.0,40.0
FR0250,5.0,160.76,NQC700E7001056A,7X7,SLP,Cu,240.0,40.0
FR0250,5.0,160.76,NQC700E700A056A,7X7,QFN,Cu,240.0,40.0
FR0250,5.0,160.76,NQC700E700A056K,7X7,QFN,Cu,240.0,40.0
FR0250,5.0,160.76,TQ-700E700A056A,7X7,QFN,Cu,240.0,40.0
FR0259,5.0,191.36,NQ-400E400B020A,4X4,QFN,Cu,700.0,40.0
FR0259,5.0,191.36,TQ-400E400B020A,4X4,QFN,Cu,700.0,40.0
FR0260,5.0,186.68,MQ-300E500B024K,5X3,QFN,Cu,715.0,40.0
FR0260,5.0,186.68,TQ-300E500B024A,5X3,QFN,Cu,715.0,40.0
FR0260,5.0,186.68,TQ-300E500B024K,3X5,QFN,Cu,715.0,40.0
FR0260,5.0,186.68,TQ-300M500B024A,5X3,QFN,Cu,715.0,40.0
FR0260,5.0,186.68,TQ-300M500B024K,3X5,QFN,Cu,715.0,40.0
FR0261,3.0,436.47,ND-250M200N004P,2X2.5,QFN,PPF,1995.0,30.0
FR0261,3.0,436.47,ND-250S200N004D,2X2.5,QFN,PPF,1995.0,30.0
FR0261,3.0,436.47,ND-250S200N004P,2X2.5,QFN,PPF,2090.0,30.0
FR0263,5.0,230.96,ND-400D400F008A,4X4,QFN,Cu,700.0,40.0
FR0263,5.0,230.96,ND-400E400F008A,4X4,QFN,Cu,700.0,40.0
FR0263,5.0,230.96,ND-400M400F008A,4X4,QFN,Cu,700.0,40.0
FR0264,3.0,251.64,ND-700S500Z004D,5X7,QFN,PPF,320.0,40.0
FR0264,3.0,251.64,ND-700S500Z004P,5X7,QFN,PPF,320.0,40.0
FR0268,2.0,300.61,NQ-600E600C028A,6X6,QFN,Cu,315.0,40.0
FR0268,2.0,300.61,NQ-600M600C028A,6X6,QFN,Cu,315.0,40.0
FR0268,2.0,300.61,NQ-600S600C028A,6X6,QFN,Cu,315.0,40.0
FR0268,2.0,300.61,NQC600E600C028A,6X6,QFN,Cu,315.0,40.0
FR0274,3.0,456.5,TD-300E200B008A,2X3,QFN,Cu,1710.0,20.0
FR0274,3.0,456.5,TD-300E200B008K,2X3,QFN,Cu,1710.0,20.0
FR0274,3.0,456.5,TDC300E200B008K,3X2,QFN,Cu,1710.0,30.0
FR0306,5.0,288.5,NQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0306,5.0,288.5,NQ-400M400B024A,4X4,QFN,Cu,700.0,40.0
FR0306,5.0,288.5,NQ-400M400B024K,4X4,QFN,Cu,700.0,40.0
FR0306,5.0,288.5,NQ-400S400B024A,4X4,QFN,Cu,700.0,40.0
FR0306,5.0,288.5,NQC400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0306,5.0,288.5,TQ-400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0306,5.0,288.5,TQC400E400B024A,4X4,QFN,Cu,700.0,40.0
FR0306,5.0,288.5,TQC400E400B024K,4X4,QFN,Cu,700.0,40.0
FR0309,5.0,172.33,NQ-600E600B040A,6X6,QFN,Cu,315.0,40.0
FR0309,5.0,172.33,NQ-600E600B040K,6X6,QFN,Cu,315.0,40.0
FR0314,5.0,172.4,TQ-700E800B052A,8X7,QFN,Cu,210.0,40.0
FR0314,5.0,172.4,TQ-700E800B052K,8X7,QFN,Cu,210.0,40.0
FR0343,5.0,281.1,TQ-400E400C016A,4X4,QFN,Cu,700.0,40.0
FR0343,5.0,281.1,TQ-400E400C016K,4X4,QFN,Cu,700.0,40.0
FR0343,5.0,281.1,TQC400E400C016K,4X4,QFN,Cu,700.0,40.0
FR0345,3.0,367.04,ND-200E300B008P,3X2,QFN,PPF,1690.0,30.0
FR0345,3.0,367.04,TD-200E300B008A,3X2,QFN,Cu,1690.0,20.0
FR0345,3.0,367.04,TD-200E300B008D,3X2,QFN,PPF,1690.0,20.0
FR0345,3.0,367.04,TD-200E300B008P,3X2,QFN,PPF,1690.0,20.0
FR0345,3.0,367.04,TD-200S300B008D,3X2,QFN,PPF,1690.0,20.0
FR0345,3.0,367.04,TD-200S300B008P,3X2,QFN,PPF,1690.0,20.0
FR0366,5.0,276.08,ND-200E200B008A,2X2,QFN,Cu,2470.0,20.0
FR0366,5.0,276.08,ND-200E200B008K,2X2,QFN,Cu,2470.0,20.0
FR0366,5.0,276.08,ND-200M200B008A,2X2,QFN,Cu,2470.0,24.0
FR0366,5.0,276.08,NDC200E200B008A,2X2,QFN,Cu,2470.0,20.0
FR0366,5.0,276.08,NDC200E200B008K,2X2,QFN,Cu,2470.0,20.0
FR0366,5.0,276.08,TDC200E200B008A,2X2,QFN,Cu,2470.0,20.0
FR0370,5.0,197.24,NQ-400E500B028A,5X4,QFN,Cu,550.0,40.0
FR0370,5.0,197.24,TQ-400E500B028A,5X4,QFN,Cu,550.0,40.0
FR0370,5.0,197.24,TQ-400E500B028K,4X5,QFN,Cu,550.0,40.0
FR0370,5.0,197.24,TQ-400S500B028A,5X4,QFN,Cu,550.0,40.0
FR0370,5.0,197.24,TQC400E500B028K,4X5,QFN,Cu,550.0,40.0
FR0371,5.0,177.78,TQ-500E600B028A,6X5,QFN,Cu,360.0,40.0
FR0371,5.0,177.78,TQ-500M600B028A,6X5,QFN,Cu,360.0,40.0
FR0371,5.0,177.78,TQ-500M600B028K,5X6,QFN,Cu,360.0,40.0
FR0373,3.0,222.86,NQ-600E600B040P,6X6,QFN,PPF,315.0,40.0
FR0379,5.0,231.46,TQ-300E300B016C,3X3,QFN,Cu,1170.0,18.0
FR0379,5.0,231.46,TQ-300E300B016W,3X3,QFN,Cu,1170.0,20.0
FR0382,5.0,205.86,NQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0382,5.0,205.86,TQ-700E7001048A,7X7,SLP,Cu,240.0,40.0
FR0382,5.0,205.86,TQ-700E700B048A,7X7,QFN,Cu,240.0,40.0
FR0382,5.0,205.86,TQ-700E700B048K,7X7,QFN,Cu,240.0,40.0
FR0382,5.0,205.86,TQ-700M700B048A,7X7,QFN,Cu,240.0,40.0
FR0383,3.0,163.72,TQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0383,3.0,163.72,TQ-900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0383,3.0,163.72,TQ-900M900B064A,9X9,QFN,Cu,120.0,40.0
FR0383,3.0,163.72,TQ-900M900B064K,9X9,QFN,Cu,120.0,40.0
FR0383,5.0,139.66,TQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0383,5.0,139.66,TQ-900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0383,5.0,139.66,TQ-900M900B064A,9X9,QFN,Cu,120.0,40.0
FR0383,5.0,139.66,TQ-900M900B064K,9X9,QFN,Cu,120.0,40.0
FR0384,5.0,252.8,TD-250D250C006A,2.5X2.5,QFN,Cu,1650.0,24.0
FR0384,5.0,252.8,TD-250E250C006A,2.5X2.5,QFN,Cu,1650.0,30.0
FR0384,5.0,252.8,TD-250M250C006A,2.5X2.5,QFN,Cu,1650.0,24.0
FR0384,5.0,252.8,TD-250S250C006A,2.5X2.5,QFN,Cu,1650.0,24.0
FR0413,3.0,286.45,TD-200E300B008P,3X2,QFN,PPF,1690.0,20.0
FR0413,3.0,286.45,TD-200S300B008D,3X2,QFN,PPF,1690.0,20.0
FR0413,3.0,286.45,TD-200S300B008P,3X2,QFN,PPF,1690.0,20.0
FR0434,3.0,273.28,ND-300E300B010D,3X3,QFN,PPF,1170.0,30.0
FR0434,3.0,273.28,ND-300E300B010P,3X3,QFN,PPF,1170.0,30.0
FR0434,3.0,273.28,ND-300S300B010P,3X3,QFN,PPF,1170.0,30.0
FR0434,3.0,273.28,NDC300E300B010P,3X3,QFN,PPF,1170.0,30.0
FR0434,3.0,273.28,TD-300E300B010D,3X3,QFN,PPF,1170.0,30.0
FR0434,3.0,273.28,TD-300E300B010P,3X3,QFN,PPF,1170.0,30.0
FR0434,3.0,273.28,TDC300E300B010P,3X3,QFN,PPF,1170.0,30.0
FR0437,5.0,195.65,TQ-500E700B038A,7X5,QFN,Cu,320.0,40.0
FR0437,5.0,195.65,TQ-500E700B038K,5X7,QFN,Cu,320.0,40.0
FR0437,5.0,195.65,TQ-500M700B038A,7X5,QFN,Cu,320.0,40.0
FR0437,5.0,195.65,TQC500E700B038A,7X5,QFN,Cu,320.0,40.0
FR0437,5.0,195.65,TQC500E700B038K,7X5,QFN,Cu,320.0,40.0
FR0445,5.0,163.07,NQ-600E600A048A,6X6,QFN,Cu,315.0,40.0
FR0445,5.0,163.07,NQ-600M600A048A,6X6,QFN,Cu,315.0,40.0
FR0445,5.0,163.07,NQC600E600A048A,6X6,QFN,Cu,315.0,40.0
FR0445,5.0,163.07,NQC600S600A048A,6X6,QFN,Cu,315.0,40.0
FR0445,5.0,163.07,NQC600S600A048K,6X6,QFN,Cu,315.0,40.0
FR0445,5.0,163.07,TQ-600E600A048A,6X6,QFN,Cu,315.0,40.0
FR0445,5.0,163.07,TQ-600S600A048A,6X6,QFN,Cu,315.0,40.0
FR0450,5.0,148.55,NQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0453,3.0,334.27,TD-250S200Z004D,2.5X2.2,QFN,PPF,1995.0,20.0
FR0453,3.0,334.27,TD-250S200Z004P,2X2.5,QFN,PPF,1995.0,20.0
FR0461,3.0,271.42,ND-320S250P004P,2.5X3.2,QFN,PPF,1275.0,30.0
FR0461,3.0,271.42,TD-320S250P004P,2.5X3.2,QFN,PPF,1275.0,24.0
FR0467,5.0,248.21,NQ-400E400A032A,4X4,QFN,Cu,700.0,40.0
FR0467,5.0,248.21,NQC400E400A032A,4X4,QFN,Cu,700.0,40.0
FR0467,5.0,248.21,TQ-400E400A032A,4X4,QFN,Cu,700.0,40.0
FR0475,3.0,148.55,NQ-750E750A064P,7.5X7.5,QFN,PPF,175.0,40.0
FR0475,3.0,148.55,TQ-750E750A064P,7.5X7.5,QFN,PPF,175.0,40.0
FR0483,3.0,498.8,ND-150E150B006P,1.5X1.5,QFN,PPF,4080.0,20.0
FR0483,3.0,498.8,TD-150E150B006P,1.5X1.5,QFN,PPF,4080.0,12.0
FR0497,3.0,290.27,NQ-350E350Z015F,3.5X3.5,QFN,PPF,880.0,20.0
FR0497,3.0,290.27,NQ-350E350Z015M,3.5X3.5,QFN,PPF,880.0,20.0
FR0506,3.0,260.0,MQ-400E400A032A,4X4,QFN,Cu,700.0,30.0
FR0506,3.0,260.0,MQ-400S400A032A,4X4,QFN,Cu,700.0,40.0
FR0506,3.0,260.0,NQ-400E400A032A,4X4,QFN,Cu,700.0,40.0
FR0506,3.0,260.0,NQC400E400A032A,4X4,QFN,Cu,700.0,40.0
FR0506,3.0,260.0,NQC400E400A032K,4X4,QFN,Cu,700.0,40.0
FR0506,3.0,260.0,TQ-400E400A032A,4X4,QFN,Cu,700.0,40.0
FR0507,2.0,318.81,NQ-500E5001040A,5X5,SLP,Cu,440.0,40.0
FR0507,2.0,318.81,NQ-500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0507,2.0,318.81,NQ-500E500A040K,5X5,QFN,Cu,440.0,40.0
FR0507,2.0,318.81,NQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0507,2.0,318.81,NQC500E500A040K,5X5,QFN,Cu,440.0,40.0
FR0507,2.0,318.81,NQC500S500A040K,5X5,QFN,Cu,440.0,40.0
FR0507,2.0,318.81,TQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0507,2.0,318.81,UQC500E500A040A,5X5,QFN,Cu,440.0,30.0
FR0507,3.0,240.02,NQ-500E5001040A,5X5,SLP,Cu,440.0,40.0
FR0507,3.0,240.02,NQ-500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0507,3.0,240.02,NQ-500E500A040K,5X5,QFN,Cu,440.0,40.0
FR0507,3.0,240.02,NQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0507,3.0,240.02,NQC500E500A040K,5X5,QFN,Cu,440.0,40.0
FR0507,3.0,240.02,NQC500S500A040K,5X5,QFN,Cu,440.0,40.0
FR0507,3.0,240.02,TQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0507,3.0,240.02,UQC500E500A040A,5X5,QFN,Cu,440.0,30.0
FR0507,5.0,212.57,NQ-500E5001040A,5X5,SLP,Cu,440.0,40.0
FR0507,5.0,212.57,NQ-500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0507,5.0,212.57,NQ-500E500A040K,5X5,QFN,Cu,440.0,40.0
FR0507,5.0,212.57,NQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0507,5.0,212.57,NQC500E500A040K,5X5,QFN,Cu,440.0,40.0
FR0507,5.0,212.57,NQC500S500A040K,5X5,QFN,Cu,440.0,40.0
FR0507,5.0,212.57,TQC500E500A040A,5X5,QFN,Cu,440.0,40.0
FR0507,5.0,212.57,UQC500E500A040A,5X5,QFN,Cu,440.0,30.0
FR0512,5.0,352.93,TD-200E300B006A,3X2,QFN,Cu,1690.0,20.0
FR0512,5.0,352.93,TD-200E300B006K,2X3,QFN,Cu,1690.0,20.0
FR0512,5.0,352.93,TDC200E300B006K,3X3,QFN,Cu,1690.0,20.0
FR0517,5.0,221.1,NQ-400E750B036A,7.5X4,QFN,Cu,350.0,40.0
FR0518,3.0,423.66,TD-200E200B008D,2X2,QFN,PPF,2470.0,20.0
FR0518,3.0,423.66,TD-200E200B008P,2X2,QFN,PPF,2470.0,20.0
FR0520,2.0,356.15,TQ-300E300B016D,3X3,QFN,PPF,1824.0,30.0
FR0520,2.0,356.15,TQ-300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR0520,3.0,253.42,TQ-300E300B016D,3X3,QFN,PPF,1824.0,30.0
FR0520,3.0,253.42,TQ-300E300B016P,3X3,QFN,PPF,1170.0,30.0
FR0521,4.0,225.33,ND-700M500R006P,5X7,QFN,PPF,320.0,40.0
FR0521,4.0,225.33,ND-700S500R006P,5X7,QFN,PPF,320.0,40.0
FR0521,4.0,225.33,TD-700S500R006P,5X7,QFN,PPF,320.0,40.0
FR0524,5.0,296.0,ND-300E300B010A,3X3,QFN,Cu,1170.0,30.0
FR0532,5.0,148.11,MQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0532,5.0,148.11,NQ-900E900B064A,9X9,QFN,Cu,120.0,40.0
FR0532,5.0,148.11,NQ-900E900B064K,9X9,QFN,Cu,120.0,40.0
FR0540,3.0,429.25,TD-150E150B006D,1.5X1.5,QFN,PPF,4080.0,12.0
FR0540,3.0,429.25,TD-150E150B006P,1.5X1.5,QFN,PPF,4080.0,12.0
FR0540,3.0,429.25,TDC150E150B006P,1.5X1.5,QFN,PPF,4080.0,18.0
FR0551,5.0,300.13,TD-200E200M008A,2X2,QFN,Cu,2470.0,20.0
FR0551,5.0,300.13,TD-200E200M008K,2X2,QFN,Cu,2470.0,20.0
FR0551,5.0,300.13,TDC200E200M008K,2X2,QFN,Cu,2470.0,20.0
FR0567,3.0,110.56,NQ-700E700A056A,7X7,QFN,Cu,240.0,40.0
FR0567,3.0,110.56,NQ-700E700A056P,7X7,QFN,PPF,240.0,40.0
FR0567,3.0,110.56,NQ-700M700A056P,7X7,QFN,PPF,240.0,40.0
FR0567,3.0,110.56,NQC700E700A056P,7X7,QFN,PPF,240.0,40.0
FR0567,3.0,110.56,NQC700M700A056P,7X7,QFN,PPF,240.0,40.0
FR0574,3.0,164.82,ND-500E600G008D,6X5,QFN,PPF,385.0,40.0
