FRAME_STOCK,SPEED (IPS),TIME/STRIP,PACKAGE_CODE,Package size ,Package group,Frame type ,Unit/strip,Process,Before_Outlier,After_Outlier
FR0502,3.0,238.26,NQ-250E320B014P,3.2X2.5,QFN,Full PPF,1275.0,,1.0,1.0
FR0503,5.0,269.46,NQ-400E4001020A,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
FR0506,3.0,252.34,MQ-400E400A032A,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0507,2.0,209.7,NQ-500E5001040A,5X5,SLP,Copper ,440.0,Step Cut,6.0,5.0
FR0509,3.0,330.0,ND-500S320G006D,3.2X5,QFN,Full PPF,660.0,,2.0,2.0
FR0510,3.0,313.47,ND-320S250Z006D,2.5X3.2,QFN,Full PPF,1275.0,,3.0,3.0
FR0512,5.0,311.76,TD-200E300B006A,3X2,QFN,Copper ,1690.0,,5.0,5.0
FR0515,5.0,207.97,NQ-500E500C024A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0517,5.0,221.1,NQ-400E750B036A,7.5X4,QFN,Copper ,350.0,,1.0,1.0
FR0518,0.0,377.6033333333333,TD-200E200B008D,2X2,QFN,Full PPF,2470.0,,1.0,1.0
FR0520,2.0,318.64,TQ-300E300B016D,3X3,QFN,Copper ,1824.0,,1.0,1.0
FR0521,3.0,183.72,ND-700M500R006P,5X7,QFN,Full PPF,320.0,,5.0,4.0
FR0524,5.0,267.89,ND-300E300B010A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0532,5.0,151.67,MQ-900E900B064A,9X9,QFN,Copper ,120.0,,11.0,10.0
FR0540,3.0,439.71,TD-150E150B006D,1.5X1.5,QFN,Full PPF,4080.0,,4.0,4.0
FR0543,5.0,267.89,TD-300E300B008A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0544,5.0,311.76,TD-200E300M008A,3X2,QFN,Copper ,1690.0,,5.0,5.0
FR0551,5.0,360.56,TD-200E200M008A,2X2,QFN,Copper ,2470.0,,11.0,11.0
FR0561,3.0,216.58,NQ-500E500A040P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0567,3.0,202.52,NQ-700E700A056A,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR0574,3.0,206.89,ND-500E600G008D,6X5,QFN,Full PPF,385.0,,2.0,2.0
FR0576,5.0,192.59,TD-450E400E008A,4X4.5,QFN,Copper ,600.0,,1.0,1.0
FR0579,5.0,167.3,NQ-700E700B048A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR0587,5.0,360.56,TD-200E200B008A,2X2,QFN,Copper ,2470.0,,11.0,11.0
FR0591,5.0,167.3,NQ-700E700B044A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR0596,5.0,184.42,NQ-500E700B038A,7X5,QFN,Copper ,320.0,,2.0,2.0
FR0598,1.0,197.12999999999997,NDC600E800G008A,8X6,QFN,Copper ,225.0,,1.0,1.0
FR0601,5.0,269.46,NQ-400E4001020A,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
FR0603,3.0,294.47,ND-300E300C008D,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0604,3.0,309.32,MD-200E300B006A,3X2,QFN,Full PPF,1690.0,,5.0,4.0
FR0606,5.0,163.64,TQ-400E700B036A,7X4,QFN,Copper ,400.0,,2.0,2.0
FR0610,5.0,221.65,NQ-400E400A028A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0611,5.0,207.97,NQ-500E500A036A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0617,5.0,173.55,TQ-600E600B040A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0618,5.0,191.94,NQ-600E6001032A,6X6,SLP,Copper ,315.0,Full Cut,7.0,7.0
FR0624,1.0,173.71,NQ-800E800B056D,8X8,QFN,Full PPF,175.0,,1.0,1.0
FR0625,3.0,294.47,ND-300E300B010D,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0630,3.0,216.58,NQ-500E500C024A,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0643,3.0,213.0,NQ-500E5001032A,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR0654,3.0,252.34,ND-400E400C012A,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0661,5.0,267.89,NQC300E300B016U,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0663,3.0,204.78,TQ-700MB00B064A,11X7,QFN,Full PPF,150.0,,1.0,1.0
FR0668,3.0,216.58,NQ-500E500B032A,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0674,5.0,227.33,TQ-300E600B028A,6X3,QFN,Copper ,585.0,,3.0,3.0
FR0678,3.0,294.47,NDC300E300B010B,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0679,3.0,428.8,ND-250E200Z006P,2X2.5,QFN,Full PPF,1995.0,,3.0,3.0
FR0691,5.0,151.67,NQ-900E900B064A,9X9,QFN,Copper ,120.0,,11.0,10.0
FR0694,3.0,377.87,TD-200S160Z004D,1.6X2,QFN,Full PPF,2990.0,,1.0,1.0
FR0695,3.0,306.04999999999995,ND-280E160D004A,1.6X2.8,QFN,Full PPF,2300.0,,1.0,1.0
FR0699,0.0,314.94,MQC500E5001032A,5X5,SLP,Copper ,440.0,Step Cut,2.0,2.0
FR0700,5.0,187.3,NQC500E600B028K,6X5,QFN,Copper ,360.0,,8.0,8.0
FR0701,5.0,236.03,ND-300E200E005A,2X3,QFN,Copper ,1710.0,,3.0,3.0
FR0712,3.0,202.52,NQC700E700B048P,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR0713,5.0,206.13,TQ-400E500B028A,5X4,QFN,Copper ,550.0,,5.0,5.0
FR0715,5.0,150.48,NQ-A00EA00B072A,10X10,QFN,Copper ,120.0,,3.0,3.0
FR0716,3.0,216.58,MQC500E500B032D,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0717,3.0,183.72,ND-700S500Z004P,5X7,QFN,Full PPF,320.0,,5.0,4.0
FR0720,3.0,252.34,MQ-400E400B024P,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0726,1.0,230.4,NQ-300E3001020A,3X3,SLP,Copper ,1170.0,Full Cut,3.0,3.0
FR0727,5.0,167.3,NQ-700E700B048A,7X7,QFN,Copper ,240.0,Full Cut,27.0,26.0
FR0728,5.0,191.94,NQ-600E6001032A,6X6,SLP,Copper ,315.0,Full Cut,7.0,7.0
FR0736,3.0,151.98,MQC900S900B064D,9X9,QFN,Full PPF,120.0,,9.0,8.0
FR0737,2.0,383.85999999999996,TD-200E200C006D,2X2,QFN,Full PPF,2470.0,,1.0,1.0
FR0738,3.0,202.52,NQ-700E700B048D,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR0747,5.0,267.89,NQ-300E300B016A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0751,5.0,224.91,NQ-500E5001032A,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FR0752,1.0,385.26,TD-200E200M008A,2X2,QFN,Full PPF,2470.0,,2.0,2.0
FR0755,3.0,205.37,TQ-400E600A038A,6X4,QFN,Full PPF,450.0,,2.0,2.0
FR0756,3.0,252.34,ND-400E400B010P,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0759,5.0,269.46,NQ-400E4001024A,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
FR0770,5.0,169.52,TQ-700E800B052A,8X7,QFN,Copper ,210.0,,3.0,3.0
FR0771,5.0,173.55,TQ-600E600B040A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0772,5.0,227.33,TQ-300E600B028A,6X3,QFN,Copper ,585.0,,3.0,3.0
FR0773,3.0,223.72,ND-400E3001012A,3X4,SLP,Copper ,910.0,Step Cut,3.0,3.0
FR0781,5.0,207.97,NQ-500E500B032A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0784,3.0,294.47,MQ-300S300B016P,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0785,0.0,242.32,MQ-400E4001024A,4X4,SLP,Copper ,700.0,Step Cut,2.0,2.0
FR0798,5.0,187.3,TQ-500M600A042A,6X5,QFN,Copper ,360.0,,8.0,8.0
FR0799,5.0,219.3,TQ-300E500B024A,5X3,QFN,Copper ,715.0,,2.0,2.0
FR0800,3.0,294.47,TDC300M300C008P,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0802,5.0,311.76,TD-200E300M008A,3X2,QFN,Copper ,1690.0,,5.0,5.0
FR0806,2.0,175.64,NQ-900E900B064A,9X9,QFN,Copper ,120.0,,2.0,2.0
FR0809,5.0,207.97,TQ-500E500B032A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0810,5.0,167.3,TQ-700E700B048A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR0814,5.0,360.56,TD-200E200B008C,2X2,QFN,Copper ,2470.0,,11.0,11.0
FR0819,3.0,401.91,TD-400M200B016P,2X4,QFN,Full PPF,1330.0,,1.0,1.0
FR0823,5.0,169.52,TQ-700E800B052A,8X7,QFN,Copper ,210.0,,3.0,3.0
FR0827,5.0,150.48,NQ-A00EA00B068A,10X10,QFN,Copper ,120.0,,3.0,3.0
FR0832,3.0,151.98,NQ-900E900B064D,9X9,QFN,Full PPF,120.0,,9.0,8.0
FR0843,3.0,252.34,MQ-400E400B024D,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0852,3.0,321.09,TD-292E329E006P,3.29X2.92,QFN,Full PPF,1080.0,,1.0,1.0
FR0860,3.0,216.58,NQ-500E500B032A,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0861,3.0,216.58,TQ-500M500B032P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0868,1.0,288.23333333333335,MQD400E650Z022C,6.5X4,QFN,Copper ,450.0,,1.0,1.0
FR0869,3.0,386.6,MQD375E400Z012C,4X3.75,QFN,Full PPF,700.0,,1.0,1.0
FR0873,3.0,284.885,MQD400E450Z018C,4X4.5,QFN,Full PPF,600.0,,1.0,1.0
FR0875,3.0,202.52,NQ-700E700A056P,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR0884,3.0,252.34,NQ-400E400A032P,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0887,3.0,216.58,MQ-500S500B032P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0888,3.0,216.58,NQ-500E500B032D,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0890,0.0,231.86500000000004,NQ-400E400B024D,4X4,QFN,Full PPF,700.0,,1.0,1.0
FR0896,3.0,252.34,NQ-400E400C016D,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0898,3.0,216.58,NQ-500E500B028D,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0910,5.0,267.89,ND-300E300B012A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0917,3.0,310.52,MQD415E800Z015C,8X4.15,QFN,Full PPF,315.0,,1.0,1.0
FR0918,1.0,342.35,NQ-400E400C016P,4X4,QFN,Full PPF,700.0,,4.0,4.0
FR0922,5.0,267.89,TDC300E300C008A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0928,3.0,216.58,NQC500E500A040D,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0929,3.0,207.9,MQ-600M600B040B,6X6,QFN,Full PPF,315.0,,7.0,6.0
FR0930,3.0,151.98,NQ-900E900B064D,9X9,QFN,Full PPF,120.0,,9.0,8.0
FR0934,3.0,216.58,NQ-500E500C024A,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0939,5.0,221.65,NQ-400E400B020A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR0940,3.0,216.58,MD-500M500B018P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR0942,3.0,218.09,NQ-400E4001020A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR0943,5.0,269.46,TQ-400E4001024A,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
FR0944,5.0,224.91,NQ-500E5001028A,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FR0945,5.0,224.91,NQ-500E5001032A,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FR0946,5.0,267.89,NQ-300E300B016A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR0949,5.0,207.97,NQC500M500B030A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR0958,3.0,252.34,NQ-400E400B020D,4X4,QFN,Full PPF,700.0,,21.0,20.0
FR0967,3.0,596.46,ND-500E400B014A,4X5,QFN,Full PPF,550.0,,1.0,1.0
FR0968,5.0,173.55,NQ-600E600B036A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR0969,5.0,167.3,MQC700E700B048A,7X7,QFN,Copper ,240.0,Full Cut,27.0,26.0
FR0970,5.0,167.3,NQ-700E700B048A,7X7,QFN,Copper ,240.0,Full Cut,27.0,26.0
FR0973,3.0,294.47,ND-300E300C008A,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0979,3.0,294.47,TQ-300E300B016A,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR0983,5.0,331.68,TQ-300E200B012C,2X3,QFN,Copper ,1690.0,,3.0,3.0
FR0986,3.0,222.95,MQD415E600Z015C,6X4.15,QFN,Full PPF,405.0,,1.0,1.0
FR0987,3.0,168.25,MQ-A00EA00B072D,10X10,QFN,Full PPF,120.0,,4.0,4.0
FR0989,3.0,171.27,NQ-700E7001048A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR0996,5.0,221.65,NQ-400E400C016A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1005,5.0,187.3,TQ-500E600B036A,6X5,QFN,Copper ,360.0,,8.0,8.0
FR1006,3.0,269.33,ND-400E300B014P,3X4,QFN,Full PPF,910.0,,5.0,3.0
FR1007,5.0,267.89,NQC300E300B016A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR1009,2.0,400.38,ND-300E300B010A,3X3,QFN,Copper ,1170.0,Step Cut,5.0,4.0
FR1010,5.0,311.76,ND-200E300B008A,3X2,QFN,Copper ,1690.0,,5.0,5.0
FR1020,5.0,207.97,TQ-500E500B032A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR1021,3.0,163.57,NQ-800E8001056A,8X8,SLP,Copper ,175.0,Step Cut,3.0,3.0
FR1027,3.0,439.71,TD-150E150B006P,1.5X1.5,QFN,Full PPF,4080.0,,4.0,4.0
FR1033,3.0,216.58,NQ-500E500B032P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1035,5.0,221.65,NQ-400E400C016A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1039,3.0,216.58,NQC500E500A040A,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1048,5.0,273.44,NQ-400E5001022C,5X4,SLP,Copper ,550.0,Full Cut,1.0,1.0
FR1051,0.0,651.1100000000001,ND-300E300B010A,3X3,QFN,Copper ,1170.0,,1.0,1.0
FR1055,3.0,202.52,NQ-700E700B048A,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR1056,5.0,360.56,ND-200E200B008A,2X2,QFN,Copper ,2470.0,,11.0,11.0
FR1067,3.0,294.47,TQC300E300B016D,3X3,QFN,Full PPF,1170.0,,22.0,19.0
FR1070,3.0,400.99,ND-200E200A010P,2X2,QFN,Full PPF,2470.0,,16.0,16.0
FR1077,5.0,163.64,TQ-400E700A044A,7X4,QFN,Copper ,400.0,,2.0,2.0
FR1082,5.0,167.3,MQC700E700B048A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR1083,5.0,267.89,NDC300E300B008A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR1084,5.0,173.55,NQ-600E600B040A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR1086,2.0,263.53333333333336,NQ-700Z700A056T,7X7,QFN,Copper ,0.0,Step Cut,1.0,1.0
FR1088,5.0,360.56,ND-200E200B008A,2X2,QFN,Copper ,2470.0,,11.0,11.0
FR1091,5.0,207.97,NQ-500E500D016A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR1093,3.0,231.28,NQ-300E3001016A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR1095,3.0,207.9,TQ-600M600B036P,6X6,QFN,Full PPF,315.0,,7.0,6.0
FR1114,5.0,245.31,ND-400E300B014A,3X4,QFN,Copper ,910.0,,5.0,5.0
FR1119,3.0,428.8,ND-250E200B010D,2X2.5,QFN,Full PPF,1995.0,,3.0,3.0
FR1120,5.0,218.94,ND-350E430C008A,4.3X3.5,QFN,Copper ,720.0,,1.0,1.0
FR1124,3.0,218.09,TQ-400E4001020A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR1125,3.0,218.09,TQ-400E4001016A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR1127,3.0,188.54,MB-G0-1G0361BFT,16X16,BGA,Full PPF,1.0,,1.0,1.0
FR1128,0.0,383.76,NQ-500E500A040A,5X5,QFN,Copper ,440.0,,2.0,2.0
FR1133,3.0,218.09,TQ-400E4001020A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR1134,3.0,216.58,NQ-500E500B032P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1136,5.0,280.61,ND-300E3001010A,3X3,SLP,Copper ,1170.0,Full Cut,8.0,6.0
FR1137,5.0,173.55,NQC600E600A048A,6X6,QFN,Copper ,315.0,,18.0,15.0
FR1138,2.0,240.86,TQ-300E3001012C,3X3,SLP,Copper ,1170.0,Step Cut,8.0,8.0
FR1141,5.0,269.46,NQ-400E4001024A,4X4,SLP,Copper ,700.0,Full Cut,10.0,10.0
FR1144,3.0,171.27,NQC700E7001048A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR1148,5.0,360.56,TD-200E200B006A,2X2,QFN,Copper ,2470.0,,11.0,11.0
FR1149,3.0,171.27,NQC700M7001048A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR1151,3.0,187.84,ND-400E400X012E,4X4,SFS,Copper ,700.0,Step Cut,1.0,1.0
FR1152,3.0,213.0,NQ-500E5001032A,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR1156,5.0,207.97,NQC500E500B032A,5X5,QFN,Copper ,440.0,,32.0,32.0
FR1158,0.0,383.76,NQ-500E500B028K,5X5,QFN,Copper ,440.0,,2.0,2.0
FR1162,3.0,218.09,NQ-400E4001024A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR1164,0.0,197.08499999999998,NQC800E800B048A,8X8,QFN,Copper ,175.0,,1.0,1.0
FR1165,3.0,165.16,MQ-800E800B056P,8X8,QFN,Full PPF,175.0,,6.0,4.0
FR1168,2.0,182.94,NQ-700E7001048A,7X7,SLP,Copper ,240.0,Step Cut,3.0,3.0
FR1170,3.0,250.06,TD-170E2501002A,2.5X1.7,SLP,Copper ,2325.0,Step Cut,2.0,2.0
FR1171,3.0,207.9,NQ-600E600B040P,6X6,QFN,Full PPF,315.0,,7.0,6.0
FR1176,5.0,360.56,TQ-200E200B010A,2X2,QFN,Copper ,2470.0,,11.0,11.0
FR1177,5.0,168.06,TQ-500E800Z040A,8X5,QFN,Copper ,280.0,,4.0,3.0
FR1178,3.0,182.48,NQC600M800B040D,8X6,QFN,Full PPF,245.0,,1.0,1.0
FR1180,5.0,167.3,NQ-700E700B048A,7X7,QFN,Copper ,240.0,,27.0,26.0
FR1182,3.0,252.8,TD-200E2001006A,2X2,SLP,Copper ,2470.0,Step Cut,8.0,6.0
FR1186,5.0,228.2,NQ-350E350B017C,3.5X3.5,QFN,Copper ,880.0,,2.0,2.0
FR1189,0.0,596.97,ND-300E300X008A,3X3,SFS,Copper ,1170.0,,1.0,1.0
FR1190,3.0,269.33,NDC400E300C010P,3X4,QFN,Full PPF,910.0,,5.0,3.0
FR1192,2.0,209.7,NQ-500E5001024A,5X5,SLP,Copper ,440.0,Step Cut,6.0,5.0
FR1194,3.0,216.58,MQ-500D500B032P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1200,5.0,206.13,TQC400E500B024A,5X4,QFN,Copper ,550.0,,5.0,5.0
FR1201,3.0,165.16,NQ-800E800B056P,8X8,QFN,Full PPF,175.0,,6.0,4.0
FR1203,5.0,236.03,TD-300E200B010A,2X3,QFN,Copper ,1710.0,,3.0,3.0
FR1204,3.0,238.54999999999998,TQC400M3001019A,3X4,SLP,Copper ,900.0,Step Cut,1.0,1.0
FR1208,3.0,206.68,NQ-600E6001036A,6X6,SLP,Copper ,315.0,Step Cut,5.0,4.0
FR1212,3.0,217.22,NQ-350E4501020A,4.5X3.5,SLP,Copper ,720.0,Step Cut,2.0,2.0
FR1215,5.0,267.89,NQC300E300B016D,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR1217,3.0,228.51000000000008,NQ-400E3501014C,3.5X4,SLP,Copper ,770.0,Step Cut,1.0,1.0
FR1219,5.0,201.65,ND-330E330C006A,3.3X3.3,QFN,Copper ,1020.0,,1.0,1.0
FR1224,5.0,221.65,TQC400E400B024A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1226,5.0,224.91,NQ-500E5001032A,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FR1228,5.0,164.92,TQC500EB00B056A,11X5,QFN,Copper ,200.0,,1.0,1.0
FR1229,3.0,207.9,NQ-600E600B040D,6X6,QFN,Full PPF,315.0,,7.0,6.0
FR1230,1.0,295.5166666666667,TD-300M200B010P,2X3,QFN,Full PPF,1170.0,,1.0,1.0
FR1234,3.0,249.89,NQ-400E450B026F,4.5X4,QFN,Full PPF,600.0,,1.0,1.0
FR1236,3.0,213.0,NQ-500E5001028A,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR1239,3.0,232.65,TQ-300E4001018C,4X3,SLP,Copper ,910.0,Step Cut,5.0,5.0
FR1246,5.0,277.68,ND-450E3001014A,3X4.5,SLP,Copper ,780.0,Full Cut,1.0,1.0
FR1247,5.0,280.61,ND-300E3001008U,3X3,SLP,Copper ,1170.0,Full Cut,8.0,6.0
FR1248,3.0,231.28,ND-300E3001006A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR1252,2.0,314.36,TD-200E2001008A,2X2,SLP,Copper ,2470.0,Step Cut,4.0,4.0
FR1253,3.0,216.58,NQ-500E500B028P,5X5,QFN,Full PPF,440.0,,32.0,28.0
FR1255,5.0,221.65,ND-400E400D010A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1258,3.0,225.14,ND-450D3001014A,3X4.5,SLP,Copper ,780.0,Step Cut,3.0,3.0
FR1263,3.0,171.27,NQ-700E7001048A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR1264,5.0,168.06,TQ-500E800A052A,8X5,QFN,Copper ,280.0,,4.0,3.0
FR1266,5.0,214.83,TD-500E400B016A,4X5,QFN,Copper ,550.0,,3.0,3.0
FR1269,1.0,230.4,MQ-300E3001016A,3X3,SLP,Copper ,1170.0,Step Cut,3.0,3.0
FR1271,5.0,206.13,NDC500E400B016A,5X4,QFN,Copper ,550.0,,5.0,5.0
FR1272,5.0,245.31,NDC400E300B012A,3X4,QFN,Copper ,910.0,,5.0,5.0
FR1277,3.0,213.0,TQC500E5001028A,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR1278,3.0,218.09,TQ-400E4001020A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR1279,5.0,221.65,MQC400E400B020E,4X4,QFN,Copper ,700.0,Full Cut,33.0,31.0
FR1283,5.0,206.82,ND-500E600G008A,6X5,QFN,Copper ,385.0,,4.0,4.0
FR1285,0.0,532.75,MQC400S400X024A,4X4,SFS,Copper ,700.0,Step Cut,2.0,2.0
FR1287,5.0,374.76,NQ-200E3001012C,3X2,SLP,Copper ,1710.0,Full Cut,2.0,2.0
FR1289,5.0,267.89,TD-300E300B010A,3X3,QFN,Copper ,1170.0,,33.0,31.0
FR1294,5.0,214.62,TQ-700E7001044A,7X7,SLP,Copper ,240.0,Full Cut,3.0,3.0
FR1297,2.0,240.86,ND-300E3001010A,3X3,SLP,Copper ,1170.0,Step Cut,8.0,8.0
FR1298,3.0,244.94,NQ-350E3501014A,3.5X3.5,SLP,Copper ,880.0,Step Cut,3.0,3.0
FR1304,2.0,240.86,MDC300E3001008K,3X3,SLP,Copper ,1170.0,Step Cut,8.0,8.0
FR1321,3.0,218.09,NQ-400E4001024A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR1324,2.0,236.48,TQ-400E4001016A,4X4,SLP,Copper ,700.0,Step Cut,4.0,4.0
FR1325,1.0,342.35,TQ-400E400B024P,4X4,QFN,Full PPF,700.0,,4.0,4.0
FR1327,3.0,171.27,NQ-700E7001048A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
FR1328,5.0,221.65,NQ-400E400C016A,4X4,QFN,Copper ,700.0,,33.0,31.0
FR1338,5.0,214.83,TD-500S400B016A,4X5,QFN,Copper ,550.0,,3.0,3.0
FR1339,3.0,211.05,NDC600M400A023P,4X6,QFN,Full PPF,490.0,,1.0,1.0
FR1340,3.0,213.0,NQ-500E5001032A,5X5,SLP,Copper ,440.0,Step Cut,16.0,14.0
FR1341,3.0,206.89,ND-500S600G008A,6X5,QFN,Full PPF,385.0,,2.0,2.0
FR1343,3.0,202.52,NQW700M700B048P,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR1350,3.0,206.68,NQ-600E6001040A,6X6,SLP,Copper ,315.0,Step Cut,5.0,4.0
FR1357,2.0,202.17,NQ-600E6001048A,6X6,SLP,Copper ,315.0,Step Cut,4.0,3.0
FR1376,5.0,249.19,MDF300E220Z004A,3X2.2,QFN,Copper ,1530.0,,2.0,2.0
FR1390,2.0,293.2633333333333,ND-200E2201006A,2.2X2,SLP,Copper ,2210.0,Step Cut,1.0,1.0
FR1392,3.0,252.8,TD-200E2001006A,2X2,SLP,Copper ,2470.0,Step Cut,8.0,6.0
FR1393,3.0,231.28,ND-300E3001010A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR1397,3.0,218.09,TD-400E4001008A,4X4,SLP,Copper ,700.0,Step Cut,17.0,11.0
FR1401,2.0,202.17,MQC600E6001032A,6X6,SLP,Copper ,315.0,Step Cut,4.0,3.0
FR1405,3.0,348.385,NQ-200E3001009C,3X2,SLP,Copper ,1690.0,Step Cut,1.0,1.0
FR1406,3.0,231.28,ND-300E3001010A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR1407,0.0,314.94,MQC500E5001032A,5X5,SLP,Copper ,440.0,Step Cut,2.0,2.0
FR1414,1.0,229.08999999999997,TD-300D2001012A,2X3,SLP,Copper ,1710.0,Step Cut,1.0,1.0
FR1415,2.0,314.36,ND-200E2001006A,2X2,SLP,Copper ,2470.0,Step Cut,4.0,4.0
FR1417,5.0,224.91,NQ-500E5001032A,5X5,SLP,Copper ,440.0,Full Cut,12.0,12.0
FR1420,5.0,170.84,TQ-350D900B042A,9X3.5,QFN,Copper ,330.0,,2.0,2.0
FR1422,3.0,202.52,NQ-700E700B048P,7X7,QFN,Full PPF,240.0,,12.0,11.0
FR1426,1.0,360.06,TQ-500E500B024P,5X5,QFN,Full PPF,440.0,,2.0,2.0
FR1441,3.0,248.01,TD-300E2001010A,2X3,SLP,Copper ,1710.0,Step Cut,4.0,4.0
FR1442,3.0,231.28,NQ-300E3001016A,3X3,SLP,Copper ,1170.0,Step Cut,13.0,12.0
FR1443,3.0,206.68,NQ-600E6001036A,6X6,SLP,Copper ,315.0,Step Cut,5.0,4.0
FR1447,3.0,171.27,NQ-700E7001056A,7X7,SLP,Copper ,240.0,Step Cut,15.0,14.0
